date,team,opponent,goals_scored,goals_conceded,season,league,home,country
2001-04-02,Ipswich,Southampton,3,0,2000,E0,0,England
2001-04-04,Leicester,Aston Villa,1,2,2000,E0,0,England
2001-04-07,West Ham,Aston Villa,2,2,2000,E0,0,England
2001-04-07,Chelsea,Derby,4,0,2000,E0,0,England
2001-04-07,Southampton,Leeds,0,2,2000,E0,0,England
2001-04-07,Coventry,Leicester,3,1,2000,E0,0,England
2001-04-08,Man City,Everton,1,3,2000,E0,0,England
2001-04-09,Sunderland,Middlesbrough,0,0,2000,E0,0,England
2001-04-10,Liverpool,Ipswich,1,1,2000,E0,0,England
2001-04-10,Charlton,Man United,1,2,2000,E0,0,England
2001-04-10,Bradford,Tottenham,1,2,2000,E0,0,England
2001-04-11,Arsenal,Man City,4,0,2000,E0,0,England
2001-04-13,Charlton,Bradford,0,2,2000,E0,0,England
2001-04-13,Leeds,Liverpool,2,1,2000,E0,0,England
2001-04-14,Middlesbrough,Arsenal,3,0,2000,E0,0,England
2001-04-14,Everton,Aston Villa,1,2,2000,E0,0,England
2001-04-14,Southampton,Chelsea,0,1,2000,E0,0,England
2001-04-14,Newcastle,Ipswich,0,1,2000,E0,0,England
2001-04-14,Man City,Leicester,2,1,2000,E0,0,England
2001-04-14,Coventry,Man United,2,4,2000,E0,0,England
2001-04-14,Tottenham,Sunderland,3,2,2000,E0,0,England
2001-04-14,Derby,West Ham,1,3,2000,E0,0,England
2001-04-16,Sunderland,Coventry,0,1,2000,E0,0,England
2001-04-16,Leicester,Derby,0,2,2000,E0,0,England
2001-04-16,Liverpool,Everton,3,2,2000,E0,0,England
2001-04-16,Ipswich,Middlesbrough,2,1,2000,E0,0,England
2001-04-16,West Ham,Newcastle,1,2,2000,E0,0,England
2001-04-17,Aston Villa,Charlton,3,3,2000,E0,0,England
2001-04-17,Chelsea,Tottenham,3,0,2000,E0,0,England
2001-04-21,Everton,Arsenal,1,4,2000,E0,0,England
2001-04-21,Southampton,Aston Villa,0,0,2000,E0,0,England
2001-04-21,Derby,Bradford,0,2,2000,E0,0,England
2001-04-21,Charlton,Chelsea,1,0,2000,E0,0,England
2001-04-21,Coventry,Ipswich,0,2,2000,E0,0,England
2001-04-21,Middlesbrough,Leicester,3,0,2000,E0,0,England
2001-04-21,Man City,Man United,1,1,2000,E0,0,England
2001-04-21,Newcastle,Sunderland,1,1,2000,E0,0,England
2001-04-21,Leeds,West Ham,2,0,2000,E0,0,England
2001-04-22,Tottenham,Liverpool,1,3,2000,E0,0,England
2001-04-28,Liverpool,Coventry,2,0,2000,E0,0,England
2001-04-28,Arsenal,Derby,2,1,2000,E0,0,England
2001-04-28,Bradford,Everton,1,2,2000,E0,0,England
2001-04-28,Chelsea,Leeds,0,2,2000,E0,0,England
2001-04-28,West Ham,Man City,0,1,2000,E0,0,England
2001-04-28,Man United,Middlesbrough,2,0,2000,E0,0,England
2001-04-28,Leicester,Newcastle,0,1,2000,E0,0,England
2001-04-28,Sunderland,Southampton,1,0,2000,E0,0,England
2001-04-28,Aston Villa,Tottenham,0,0,2000,E0,0,England
2001-04-30,Ipswich,Charlton,1,2,2000,E0,0,England
2001-05-01,Liverpool,Bradford,2,0,2000,E0,0,England
2001-05-01,Southampton,Newcastle,1,1,2000,E0,0,England
2001-05-05,Leeds,Arsenal,1,2,2000,E0,0,England
2001-05-05,Coventry,Aston Villa,2,3,2000,E0,0,England
2001-05-05,Middlesbrough,Bradford,1,1,2000,E0,0,England
2001-05-05,Everton,Chelsea,1,2,2000,E0,0,England
2001-05-05,Tottenham,Leicester,2,4,2000,E0,0,England
2001-05-05,Newcastle,Liverpool,0,3,2000,E0,0,England
2001-05-05,Derby,Man United,1,0,2000,E0,0,England
2001-05-05,Charlton,Sunderland,2,3,2000,E0,0,England
2001-05-05,Southampton,West Ham,0,3,2000,E0,0,England
2001-05-07,Man City,Ipswich,1,2,2000,E0,0,England
2001-05-08,Chelsea,Liverpool,2,2,2000,E0,0,England
2001-05-13,Bradford,Leeds,1,6,2000,E0,0,England
2001-05-13,Man United,Southampton,1,2,2000,E0,0,England
2001-05-15,Arsenal,Newcastle,0,0,2000,E0,0,England
2001-05-19,Liverpool,Charlton,4,0,2000,E0,0,England
2001-05-19,Bradford,Coventry,0,0,2000,E0,0,England
2001-05-19,Ipswich,Derby,1,1,2000,E0,0,England
2001-05-19,Sunderland,Everton,2,2,2000,E0,0,England
2001-05-19,Leicester,Leeds,1,3,2000,E0,0,England
2001-05-19,Chelsea,Man City,2,1,2000,E0,0,England
2001-05-19,West Ham,Middlesbrough,1,2,2000,E0,0,England
2001-05-19,Aston Villa,Newcastle,0,3,2000,E0,0,England
2001-05-19,Arsenal,Southampton,2,3,2000,E0,0,England
2001-05-19,Man United,Tottenham,1,3,2000,E0,0,England
1999-08-07,Leicester,Arsenal,1,2,1999,E0,0,England
1999-08-07,Sunderland,Chelsea,0,4,1999,E0,0,England
1999-08-07,Southampton,Coventry,1,0,1999,E0,0,England
1999-08-07,Derby,Leeds,0,0,1999,E0,0,England
1999-08-07,Bradford,Middlesbrough,1,0,1999,E0,0,England
1999-08-07,Aston Villa,Newcastle,1,0,1999,E0,0,England
1999-08-07,Liverpool,Sheffield Weds,2,1,1999,E0,0,England
1999-08-07,Wimbledon,Watford,3,2,1999,E0,0,England
1999-08-07,Tottenham,West Ham,0,1,1999,E0,0,England
1999-08-08,Man United,Everton,1,1,1999,E0,0,England
1999-08-09,Newcastle,Tottenham,1,3,1999,E0,0,England
1999-08-10,Arsenal,Derby,2,1,1999,E0,0,England
1999-08-10,Watford,Sunderland,0,2,1999,E0,0,England
1999-08-10,Middlesbrough,Wimbledon,3,2,1999,E0,0,England
1999-08-11,Everton,Aston Villa,0,3,1999,E0,0,England
1999-08-11,Coventry,Leicester,0,1,1999,E0,0,England
1999-08-11,Sheffield Weds,Man United,0,4,1999,E0,0,England
1999-08-11,Leeds,Southampton,3,0,1999,E0,0,England
1999-08-14,Sheffield Weds,Bradford,1,1,1999,E0,0,England
1999-08-14,Middlesbrough,Derby,3,1,1999,E0,0,England
1999-08-14,Chelsea,Leicester,2,2,1999,E0,0,England
1999-08-14,Watford,Liverpool,1,0,1999,E0,0,England
1999-08-14,Leeds,Man United,0,2,1999,E0,0,England
1999-08-14,Arsenal,Sunderland,0,0,1999,E0,0,England
1999-08-14,Everton,Tottenham,2,3,1999,E0,0,England
1999-08-14,Coventry,Wimbledon,1,1,1999,E0,0,England
1999-08-15,Newcastle,Southampton,2,4,1999,E0,0,England
1999-08-16,West Ham,Aston Villa,2,2,1999,E0,0,England
1999-08-21,Aston Villa,Chelsea,0,1,1999,E0,0,England
1999-08-21,Derby,Coventry,0,2,1999,E0,0,England
1999-08-21,Southampton,Everton,1,4,1999,E0,0,England
1999-08-21,Sunderland,Leeds,1,2,1999,E0,0,England
1999-08-21,Liverpool,Middlesbrough,0,1,1999,E0,0,England
1999-08-21,Wimbledon,Newcastle,3,3,1999,E0,0,England
1999-08-21,Tottenham,Sheffield Weds,2,1,1999,E0,0,England
1999-08-21,Bradford,Watford,0,1,1999,E0,0,England
1999-08-21,Leicester,West Ham,1,2,1999,E0,0,England
1999-08-22,Man United,Arsenal,2,1,1999,E0,0,England
1999-08-23,Liverpool,Leeds,2,1,1999,E0,0,England
1999-08-24,Leicester,Middlesbrough,3,0,1999,E0,0,England
1999-08-24,Aston Villa,Watford,1,0,1999,E0,0,England
1999-08-25,Bradford,Arsenal,0,2,1999,E0,0,England
1999-08-25,Man United,Coventry,2,1,1999,E0,0,England
1999-08-25,Wimbledon,Everton,0,4,1999,E0,0,England
1999-08-25,Sunderland,Newcastle,2,1,1999,E0,0,England
1999-08-25,Derby,Sheffield Weds,2,0,1999,E0,0,England
1999-08-28,Middlesbrough,Aston Villa,0,1,1999,E0,0,England
1999-08-28,West Ham,Bradford,3,0,1999,E0,0,England
1999-08-28,Everton,Derby,0,1,1999,E0,0,England
1999-08-28,Arsenal,Liverpool,0,2,1999,E0,0,England
1999-08-28,Sheffield Weds,Southampton,0,2,1999,E0,0,England
1999-08-28,Leeds,Tottenham,2,1,1999,E0,0,England
1999-08-28,Chelsea,Wimbledon,1,0,1999,E0,0,England
1999-08-29,Coventry,Sunderland,1,1,1999,E0,0,England
1999-08-30,Watford,Leicester,0,1,1999,E0,0,England
1999-08-30,Newcastle,Man United,1,5,1999,E0,0,England
1999-09-11,Aston Villa,Arsenal,1,3,1999,E0,0,England
1999-09-11,Newcastle,Chelsea,0,1,1999,E0,0,England
1999-09-11,Leeds,Coventry,4,3,1999,E0,0,England
1999-09-11,Man United,Liverpool,3,2,1999,E0,0,England
1999-09-11,Southampton,Middlesbrough,2,3,1999,E0,0,England
1999-09-11,Everton,Sheffield Weds,2,0,1999,E0,0,England
1999-09-11,Leicester,Sunderland,0,2,1999,E0,0,England
1999-09-11,Watford,West Ham,0,1,1999,E0,0,England
1999-09-11,Derby,Wimbledon,2,2,1999,E0,0,England
1999-09-12,Tottenham,Bradford,1,1,1999,E0,0,England
1999-09-18,Bradford,Aston Villa,0,1,1999,E0,0,England
1999-09-18,Sunderland,Derby,5,0,1999,E0,0,England
1999-09-18,Liverpool,Leicester,2,2,1999,E0,0,England
1999-09-18,Wimbledon,Man United,1,1,1999,E0,0,England
1999-09-18,Arsenal,Southampton,1,0,1999,E0,0,England
1999-09-18,Chelsea,Watford,0,1,1999,E0,0,England
1999-09-19,West Ham,Everton,0,1,1999,E0,0,England
1999-09-19,Middlesbrough,Leeds,0,2,1999,E0,0,England
1999-09-19,Sheffield Weds,Newcastle,0,8,1999,E0,0,England
1999-09-19,Coventry,Tottenham,2,3,1999,E0,0,England
1999-09-25,Watford,Arsenal,0,1,1999,E0,0,England
1999-09-25,West Ham,Coventry,0,1,1999,E0,0,England
1999-09-25,Bradford,Derby,1,0,1999,E0,0,England
1999-09-25,Newcastle,Leeds,2,3,1999,E0,0,England
1999-09-25,Aston Villa,Leicester,1,3,1999,E0,0,England
1999-09-25,Southampton,Man United,3,3,1999,E0,0,England
1999-09-25,Chelsea,Middlesbrough,1,0,1999,E0,0,England
1999-09-25,Sheffield Weds,Sunderland,0,1,1999,E0,0,England
1999-09-26,Tottenham,Wimbledon,1,1,1999,E0,0,England
1999-09-27,Everton,Liverpool,1,0,1999,E0,0,England
1999-10-02,Liverpool,Aston Villa,0,0,1999,E0,0,England
1999-10-02,Sunderland,Bradford,4,0,1999,E0,0,England
1999-10-02,Coventry,Everton,1,1,1999,E0,0,England
1999-10-02,Wimbledon,Sheffield Weds,1,5,1999,E0,0,England
1999-10-03,Man United,Chelsea,0,5,1999,E0,0,England
1999-10-03,Middlesbrough,Newcastle,1,2,1999,E0,0,England
1999-10-03,Leicester,Tottenham,3,2,1999,E0,0,England
1999-10-03,Leeds,Watford,2,1,1999,E0,0,England
1999-10-03,Arsenal,West Ham,1,2,1999,E0,0,England
1999-10-04,Derby,Southampton,3,3,1999,E0,0,England
1999-10-16,Everton,Arsenal,1,4,1999,E0,0,England
1999-10-16,Newcastle,Coventry,1,4,1999,E0,0,England
1999-10-16,Tottenham,Derby,1,0,1999,E0,0,England
1999-10-16,Sheffield Weds,Leeds,0,2,1999,E0,0,England
1999-10-16,Southampton,Leicester,1,2,1999,E0,0,England
1999-10-16,Chelsea,Liverpool,0,1,1999,E0,0,England
1999-10-16,Watford,Man United,1,4,1999,E0,0,England
1999-10-16,Bradford,Wimbledon,2,3,1999,E0,0,England
1999-10-17,West Ham,Middlesbrough,0,2,1999,E0,0,England
1999-10-18,Aston Villa,Sunderland,1,2,1999,E0,0,England
1999-10-23,Wimbledon,Aston Villa,1,1,1999,E0,0,England
1999-10-23,Leicester,Bradford,1,3,1999,E0,0,England
1999-10-23,Arsenal,Chelsea,3,2,1999,E0,0,England
1999-10-23,Coventry,Sheffield Weds,0,0,1999,E0,0,England
1999-10-23,Liverpool,Southampton,1,1,1999,E0,0,England
1999-10-23,Man United,Tottenham,1,3,1999,E0,0,England
1999-10-24,Leeds,Everton,4,4,1999,E0,0,England
1999-10-24,Middlesbrough,Watford,3,1,1999,E0,0,England
1999-10-24,Sunderland,West Ham,1,1,1999,E0,0,England
1999-10-25,Derby,Newcastle,0,2,1999,E0,0,England
1999-10-27,West Ham,Liverpool,0,1,1999,E0,0,England
1999-10-30,Newcastle,Arsenal,0,0,1999,E0,0,England
1999-10-30,Chelsea,Derby,1,3,1999,E0,0,England
1999-10-30,West Ham,Leeds,0,1,1999,E0,0,England
1999-10-30,Sheffield Weds,Leicester,0,3,1999,E0,0,England
1999-10-30,Aston Villa,Man United,0,3,1999,E0,0,England
1999-10-30,Everton,Middlesbrough,1,2,1999,E0,0,England
1999-10-30,Southampton,Wimbledon,1,1,1999,E0,0,England
1999-10-31,Watford,Coventry,0,4,1999,E0,0,England
1999-10-31,Tottenham,Sunderland,1,2,1999,E0,0,England
1999-11-01,Bradford,Liverpool,1,3,1999,E0,0,England
1999-11-06,Southampton,Aston Villa,1,0,1999,E0,0,England
1999-11-06,Coventry,Bradford,1,1,1999,E0,0,England
1999-11-06,Derby,Liverpool,0,2,1999,E0,0,England
1999-11-06,Leicester,Man United,0,2,1999,E0,0,England
1999-11-06,Sunderland,Middlesbrough,1,1,1999,E0,0,England
1999-11-06,Watford,Sheffield Weds,2,2,1999,E0,0,England
1999-11-07,West Ham,Chelsea,0,0,1999,E0,0,England
1999-11-07,Everton,Newcastle,1,1,1999,E0,0,England
1999-11-07,Arsenal,Tottenham,1,2,1999,E0,0,England
1999-11-07,Leeds,Wimbledon,0,2,1999,E0,0,England
1999-11-20,Middlesbrough,Arsenal,1,5,1999,E0,0,England
1999-11-20,Man United,Derby,2,1,1999,E0,0,England
1999-11-20,Chelsea,Everton,1,1,1999,E0,0,England
1999-11-20,Bradford,Leeds,1,2,1999,E0,0,England
1999-11-20,Wimbledon,Leicester,1,2,1999,E0,0,England
1999-11-20,Tottenham,Southampton,1,0,1999,E0,0,England
1999-11-20,Liverpool,Sunderland,2,0,1999,E0,0,England
1999-11-20,Newcastle,Watford,1,1,1999,E0,0,England
1999-11-21,Sheffield Weds,West Ham,3,4,1999,E0,0,England
1999-11-22,Aston Villa,Coventry,1,2,1999,E0,0,England
1999-11-27,Leicester,Coventry,1,0,1999,E0,0,England
1999-11-27,Aston Villa,Everton,0,0,1999,E0,0,England
1999-11-27,Wimbledon,Middlesbrough,0,0,1999,E0,0,England
1999-11-27,Sunderland,Watford,3,2,1999,E0,0,England
1999-11-27,Liverpool,West Ham,0,1,1999,E0,0,England
1999-11-28,Derby,Arsenal,1,2,1999,E0,0,England
1999-11-28,Bradford,Chelsea,0,1,1999,E0,0,England
1999-11-28,Southampton,Leeds,0,1,1999,E0,0,England
1999-11-28,Tottenham,Newcastle,1,2,1999,E0,0,England
1999-12-04,Newcastle,Aston Villa,1,0,1999,E0,0,England
1999-12-04,Middlesbrough,Bradford,1,1,1999,E0,0,England
1999-12-04,Arsenal,Leicester,3,0,1999,E0,0,England
1999-12-04,Everton,Man United,1,5,1999,E0,0,England
1999-12-04,Coventry,Southampton,0,0,1999,E0,0,England
1999-12-04,Chelsea,Sunderland,1,4,1999,E0,0,England
1999-12-04,Watford,Wimbledon,0,5,1999,E0,0,England
1999-12-05,Leeds,Derby,1,0,1999,E0,0,England
1999-12-05,Sheffield Weds,Liverpool,1,4,1999,E0,0,England
1999-12-06,West Ham,Tottenham,0,0,1999,E0,0,England
1999-12-18,Wimbledon,Arsenal,1,1,1999,E0,0,England
1999-12-18,Sheffield Weds,Aston Villa,1,2,1999,E0,0,England
1999-12-18,Newcastle,Bradford,0,2,1999,E0,0,England
1999-12-18,Derby,Leicester,1,0,1999,E0,0,England
1999-12-18,Coventry,Liverpool,0,2,1999,E0,0,England
1999-12-18,Tottenham,Middlesbrough,1,2,1999,E0,0,England
1999-12-18,Southampton,Sunderland,0,2,1999,E0,0,England
1999-12-18,Everton,Watford,3,1,1999,E0,0,England
1999-12-18,Man United,West Ham,4,2,1999,E0,0,England
1999-12-19,Leeds,Chelsea,2,0,1999,E0,0,England
1999-12-26,Arsenal,Coventry,2,3,1999,E0,0,England
1999-12-26,Aston Villa,Derby,2,0,1999,E0,0,England
1999-12-26,Sunderland,Everton,0,5,1999,E0,0,England
1999-12-26,Leicester,Leeds,1,2,1999,E0,0,England
1999-12-26,Bradford,Man United,0,4,1999,E0,0,England
1999-12-26,Liverpool,Newcastle,2,2,1999,E0,0,England
1999-12-26,Middlesbrough,Sheffield Weds,0,1,1999,E0,0,England
1999-12-26,Chelsea,Southampton,2,1,1999,E0,0,England
1999-12-26,Watford,Tottenham,0,4,1999,E0,0,England
1999-12-26,West Ham,Wimbledon,2,2,1999,E0,0,England
1999-12-28,Leeds,Arsenal,0,2,1999,E0,0,England
1999-12-28,Everton,Bradford,0,0,1999,E0,0,England
1999-12-28,Newcastle,Leicester,2,1,1999,E0,0,England
1999-12-28,Wimbledon,Liverpool,1,3,1999,E0,0,England
1999-12-28,Man United,Sunderland,2,2,1999,E0,0,England
1999-12-28,Southampton,Watford,2,3,1999,E0,0,England
1999-12-28,Derby,West Ham,1,1,1999,E0,0,England
1999-12-29,Tottenham,Aston Villa,1,1,1999,E0,0,England
1999-12-29,Sheffield Weds,Chelsea,0,3,1999,E0,0,England
2000-01-03,Watford,Derby,0,2,1999,E0,0,England
2000-01-03,Leicester,Everton,2,2,1999,E0,0,England
2000-01-03,Aston Villa,Leeds,2,1,1999,E0,0,England
2000-01-03,West Ham,Newcastle,2,2,1999,E0,0,England
2000-01-03,Arsenal,Sheffield Weds,1,1,1999,E0,0,England
2000-01-03,Bradford,Southampton,0,1,1999,E0,0,England
2000-01-03,Liverpool,Tottenham,0,1,1999,E0,0,England
2000-01-03,Sunderland,Wimbledon,0,1,1999,E0,0,England
2000-01-04,Chelsea,Coventry,2,2,1999,E0,0,England
2000-01-08,Chelsea,Bradford,1,1,1999,E0,0,England
2000-01-12,Tottenham,Chelsea,0,1,1999,E0,0,England
2000-01-15,Sunderland,Arsenal,1,4,1999,E0,0,England
2000-01-15,Leicester,Chelsea,1,1,1999,E0,0,England
2000-01-15,Wimbledon,Coventry,0,2,1999,E0,0,England
2000-01-15,Tottenham,Everton,2,2,1999,E0,0,England
2000-01-15,Derby,Middlesbrough,4,1,1999,E0,0,England
2000-01-15,Bradford,Sheffield Weds,0,2,1999,E0,0,England
2000-01-15,Liverpool,Watford,3,2,1999,E0,0,England
2000-01-15,Aston Villa,West Ham,1,1,1999,E0,0,England
2000-01-16,Southampton,Newcastle,0,5,1999,E0,0,England
2000-01-22,Chelsea,Aston Villa,0,0,1999,E0,0,England
2000-01-22,Watford,Bradford,2,3,1999,E0,0,England
2000-01-22,Coventry,Derby,0,0,1999,E0,0,England
2000-01-22,West Ham,Leicester,3,1,1999,E0,0,England
2000-01-22,Middlesbrough,Liverpool,0,0,1999,E0,0,England
2000-01-22,Everton,Southampton,0,2,1999,E0,0,England
2000-01-22,Sheffield Weds,Tottenham,1,0,1999,E0,0,England
2000-01-22,Newcastle,Wimbledon,0,2,1999,E0,0,England
2000-01-23,Leeds,Sunderland,2,1,1999,E0,0,England
2000-01-24,Arsenal,Man United,1,1,1999,E0,0,England
2000-01-29,Middlesbrough,Man United,0,1,1999,E0,0,England
2000-02-02,Man United,Sheffield Weds,1,0,1999,E0,0,England
2000-02-05,Watford,Aston Villa,0,4,1999,E0,0,England
2000-02-05,Arsenal,Bradford,1,2,1999,E0,0,England
2000-02-05,Sheffield Weds,Derby,3,3,1999,E0,0,England
2000-02-05,Middlesbrough,Leicester,1,2,1999,E0,0,England
2000-02-05,Leeds,Liverpool,1,3,1999,E0,0,England
2000-02-05,Coventry,Man United,2,3,1999,E0,0,England
2000-02-05,West Ham,Southampton,1,2,1999,E0,0,England
2000-02-05,Newcastle,Sunderland,2,2,1999,E0,0,England
2000-02-05,Chelsea,Tottenham,1,0,1999,E0,0,England
2000-02-06,Everton,Wimbledon,3,0,1999,E0,0,England
2000-02-12,Wimbledon,Chelsea,1,3,1999,E0,0,England
2000-02-12,Sunderland,Coventry,2,3,1999,E0,0,England
2000-02-12,Derby,Everton,1,2,1999,E0,0,England
2000-02-12,Tottenham,Leeds,0,1,1999,E0,0,England
2000-02-12,Man United,Newcastle,0,3,1999,E0,0,England
2000-02-12,Southampton,Sheffield Weds,1,0,1999,E0,0,England
2000-02-12,Leicester,Watford,1,1,1999,E0,0,England
2000-02-12,Bradford,West Ham,4,5,1999,E0,0,England
2000-02-13,Liverpool,Arsenal,1,0,1999,E0,0,England
2000-02-14,Aston Villa,Middlesbrough,4,0,1999,E0,0,England
2000-02-19,Coventry,Middlesbrough,0,2,1999,E0,0,England
2000-02-20,Man United,Leeds,1,0,1999,E0,0,England
2000-02-26,Southampton,Arsenal,1,3,1999,E0,0,England
2000-02-26,Aston Villa,Bradford,1,1,1999,E0,0,England
2000-02-26,Watford,Chelsea,1,2,1999,E0,0,England
2000-02-26,Tottenham,Coventry,1,0,1999,E0,0,England
2000-02-26,Leeds,Middlesbrough,0,0,1999,E0,0,England
2000-02-26,Newcastle,Sheffield Weds,2,0,1999,E0,0,England
2000-02-26,Derby,Sunderland,1,1,1999,E0,0,England
2000-02-26,Everton,West Ham,4,0,1999,E0,0,England
2000-02-26,Man United,Wimbledon,2,2,1999,E0,0,England
2000-03-04,Wimbledon,Derby,0,4,1999,E0,0,England
2000-03-04,Sheffield Weds,Everton,1,1,1999,E0,0,England
2000-03-04,Liverpool,Man United,1,1,1999,E0,0,England
2000-03-04,Chelsea,Newcastle,1,0,1999,E0,0,England
2000-03-04,Middlesbrough,Southampton,1,1,1999,E0,0,England
2000-03-04,Bradford,Tottenham,1,1,1999,E0,0,England
2000-03-04,West Ham,Watford,2,1,1999,E0,0,England
2000-03-05,Arsenal,Aston Villa,1,1,1999,E0,0,England
2000-03-05,Coventry,Leeds,0,3,1999,E0,0,England
2000-03-05,Sunderland,Leicester,2,5,1999,E0,0,England
2000-03-08,Southampton,West Ham,0,2,1999,E0,0,England
2000-03-11,Coventry,Aston Villa,0,1,1999,E0,0,England
2000-03-11,Everton,Chelsea,1,1,1999,E0,0,England
2000-03-11,Sunderland,Liverpool,1,1,1999,E0,0,England
2000-03-11,Derby,Man United,1,3,1999,E0,0,England
2000-03-11,Watford,Newcastle,0,1,1999,E0,0,England
2000-03-11,West Ham,Sheffield Weds,1,3,1999,E0,0,England
2000-03-11,Southampton,Tottenham,2,7,1999,E0,0,England
2000-03-11,Leicester,Wimbledon,1,2,1999,E0,0,England
2000-03-12,Leeds,Bradford,2,1,1999,E0,0,England
2000-03-12,Arsenal,Middlesbrough,1,2,1999,E0,0,England
2000-03-15,Everton,Coventry,0,1,1999,E0,0,England
2000-03-15,Aston Villa,Liverpool,0,0,1999,E0,0,England
2000-03-18,Bradford,Coventry,0,4,1999,E0,0,England
2000-03-18,Liverpool,Derby,2,0,1999,E0,0,England
2000-03-18,Man United,Leicester,2,0,1999,E0,0,England
2000-03-18,Aston Villa,Southampton,0,2,1999,E0,0,England
2000-03-18,Middlesbrough,Sunderland,1,1,1999,E0,0,England
2000-03-18,Sheffield Weds,Watford,0,1,1999,E0,0,England
2000-03-18,Chelsea,West Ham,0,0,1999,E0,0,England
2000-03-19,Tottenham,Arsenal,1,2,1999,E0,0,England
2000-03-19,Newcastle,Everton,2,0,1999,E0,0,England
2000-03-19,Wimbledon,Leeds,1,4,1999,E0,0,England
2000-03-25,Derby,Aston Villa,0,2,1999,E0,0,England
2000-03-25,Man United,Bradford,4,0,1999,E0,0,England
2000-03-25,Southampton,Chelsea,1,1,1999,E0,0,England
2000-03-25,Newcastle,Liverpool,1,2,1999,E0,0,England
2000-03-25,Sheffield Weds,Middlesbrough,0,1,1999,E0,0,England
2000-03-25,Everton,Sunderland,1,2,1999,E0,0,England
2000-03-25,Tottenham,Watford,1,1,1999,E0,0,England
2000-03-26,Coventry,Arsenal,0,3,1999,E0,0,England
2000-03-26,Leeds,Leicester,1,2,1999,E0,0,England
2000-03-26,Wimbledon,West Ham,1,2,1999,E0,0,England
2000-04-01,Liverpool,Coventry,3,0,1999,E0,0,England
2000-04-01,Watford,Everton,2,4,1999,E0,0,England
2000-04-01,Chelsea,Leeds,1,0,1999,E0,0,England
2000-04-01,West Ham,Man United,1,7,1999,E0,0,England
2000-04-01,Bradford,Newcastle,0,2,1999,E0,0,England
2000-04-01,Sunderland,Southampton,2,1,1999,E0,0,England
2000-04-01,Arsenal,Wimbledon,3,1,1999,E0,0,England
2000-04-02,Leicester,Derby,0,3,1999,E0,0,England
2000-04-03,Middlesbrough,Tottenham,3,2,1999,E0,0,England
2000-04-05,Aston Villa,Sheffield Weds,1,0,1999,E0,0,England
2000-04-08,Southampton,Bradford,2,1,1999,E0,0,England
2000-04-08,Everton,Leicester,1,1,1999,E0,0,England
2000-04-08,Wimbledon,Sunderland,1,2,1999,E0,0,England
2000-04-08,Derby,Watford,0,0,1999,E0,0,England
2000-04-09,Leeds,Aston Villa,0,1,1999,E0,0,England
2000-04-09,Tottenham,Liverpool,0,2,1999,E0,0,England
2000-04-10,Man United,Middlesbrough,4,3,1999,E0,0,England
2000-04-12,Coventry,Chelsea,1,2,1999,E0,0,England
2000-04-12,Newcastle,West Ham,1,2,1999,E0,0,England
2000-04-12,Sheffield Weds,Wimbledon,2,0,1999,E0,0,England
2000-04-15,Middlesbrough,Coventry,1,2,1999,E0,0,England
2000-04-15,West Ham,Derby,2,1,1999,E0,0,England
2000-04-15,Bradford,Everton,0,4,1999,E0,0,England
2000-04-15,Sunderland,Man United,0,4,1999,E0,0,England
2000-04-15,Leicester,Newcastle,2,0,1999,E0,0,England
2000-04-15,Chelsea,Sheffield Weds,0,1,1999,E0,0,England
2000-04-15,Watford,Southampton,0,2,1999,E0,0,England
2000-04-15,Aston Villa,Tottenham,4,2,1999,E0,0,England
2000-04-16,Arsenal,Leeds,4,0,1999,E0,0,England
2000-04-16,Liverpool,Wimbledon,2,1,1999,E0,0,England
2000-04-19,Tottenham,Leicester,1,0,1999,E0,0,England
2000-04-21,Derby,Bradford,4,4,1999,E0,0,England
2000-04-21,Liverpool,Everton,0,0,1999,E0,0,England
2000-04-22,Leicester,Aston Villa,2,2,1999,E0,0,England
2000-04-22,Middlesbrough,Chelsea,1,1,1999,E0,0,England
2000-04-22,Sunderland,Sheffield Weds,2,0,1999,E0,0,England
2000-04-22,Man United,Southampton,3,1,1999,E0,0,England
2000-04-22,Wimbledon,Tottenham,0,2,1999,E0,0,England
2000-04-22,Coventry,West Ham,0,5,1999,E0,0,England
2000-04-23,Leeds,Newcastle,2,2,1999,E0,0,England
2000-04-23,Arsenal,Watford,3,2,1999,E0,0,England
2000-04-24,Southampton,Derby,0,2,1999,E0,0,England
2000-04-24,Chelsea,Man United,2,3,1999,E0,0,England
2000-04-24,Bradford,Sunderland,1,0,1999,E0,0,England
2000-04-29,Sunderland,Aston Villa,1,1,1999,E0,0,England
2000-04-29,Liverpool,Chelsea,0,2,1999,E0,0,England
2000-04-29,Arsenal,Everton,1,0,1999,E0,0,England
2000-04-29,Coventry,Newcastle,0,2,1999,E0,0,England
2000-04-29,Leicester,Southampton,2,1,1999,E0,0,England
2000-04-29,Derby,Tottenham,1,1,1999,E0,0,England
